LocationType,Location,TimeFrame,DataFormat,Data
County,Van Buren,1999,Currency,15588.00
County,Van Buren,2000,Currency,16734.00
County,Van Buren,2001,Currency,17754.00
County,Van Buren,2002,Currency,20565.00
County,Van Buren,2003,Currency,21700.00
County,Van Buren,2004,Currency,23597.00
County,Van Buren,2005,Currency,24051.00
County,Van Buren,2006,Currency,25245.00
County,Van Buren,2007,Currency,25071.00
County,Van Buren,2008,Currency,26534.00
County,Van Buren,2009,Currency,26951.00
County,Van Buren,2010,Currency,26678.00
County,Van Buren,2011,Currency,28669.72
County,Van Buren,2012,Currency,29146.76
County,Van Buren,2013,Currency,30294.00
County,Van Buren,2014,Currency,26648.00
County,Van Buren,2015,Currency,26693.00
County,Van Buren,2016,Currency,27268.00
County,Van Buren,2017,Currency,30793.00
County,Van Buren,2018,Currency,30770.00
County,Van Buren,2021,Currency,36669.00
County,Van Buren,2019,Currency,31881.00
County,Van Buren,2020,Currency,34664.00
County,Warren,1997,Currency,20038.00
County,Warren,1998,Currency,20863.00
County,Warren,1999,Currency,21478.00
County,Warren,2000,Currency,22400.00
County,Warren,2001,Currency,21849.00
County,Warren,2002,Currency,22510.00
County,Warren,2003,Currency,23129.00
County,Warren,2004,Currency,24248.00
County,Warren,2005,Currency,25119.00
County,Warren,2006,Currency,24626.00
County,Warren,2007,Currency,25512.00
County,Warren,2008,Currency,26097.00
County,Warren,2009,Currency,25740.00
County,Warren,2010,Currency,26483.00
County,Warren,2011,Currency,27103.06
County,Warren,2012,Currency,28451.20
County,Warren,2013,Currency,29532.00
County,Warren,2014,Currency,30731.00
County,Warren,2015,Currency,32135.00
County,Warren,2016,Currency,32930.00
County,Warren,2017,Currency,33483.00
County,Warren,2018,Currency,33970.00
County,Warren,2021,Currency,41296.00
County,Warren,2019,Currency,36188.00
County,Warren,2020,Currency,38892.00
County,Washington,1997,Currency,21641.00
County,Washington,1998,Currency,22375.00
County,Washington,1999,Currency,22972.00
County,Washington,2000,Currency,24333.00
County,Washington,2001,Currency,25068.00
County,Washington,2002,Currency,24323.00
County,Washington,2003,Currency,25326.00
County,Washington,2004,Currency,27045.00
County,Washington,2005,Currency,28115.00
County,Washington,2006,Currency,28822.00
County,Washington,2007,Currency,30516.00
County,Washington,2008,Currency,33058.00
County,Washington,2009,Currency,33391.00
County,Washington,2010,Currency,32950.00
County,Washington,2011,Currency,35898.33
County,Washington,2012,Currency,36964.39
County,Washington,2013,Currency,37387.00
County,Washington,2014,Currency,36859.00
County,Washington,2015,Currency,39034.00
County,Washington,2016,Currency,39909.00
County,Washington,2017,Currency,42002.00
County,Washington,2018,Currency,43299.00
County,Washington,2021,Currency,52089.00
County,Washington,2019,Currency,45144.00
County,Washington,2020,Currency,48475.00
County,Wayne,1997,Currency,14377.00
County,Wayne,1998,Currency,14538.00
County,Wayne,1999,Currency,14752.00
County,Wayne,2000,Currency,15706.00
County,Wayne,2001,Currency,15357.00
County,Wayne,2002,Currency,16256.00
County,Wayne,2003,Currency,16088.00
County,Wayne,2004,Currency,17630.00
County,Wayne,2005,Currency,17928.00
County,Wayne,2006,Currency,18575.00
County,Wayne,2007,Currency,19771.00
County,Wayne,2008,Currency,21024.00
County,Wayne,2009,Currency,21281.00
County,Wayne,2010,Currency,21821.00
County,Wayne,2011,Currency,23317.49
County,Wayne,2012,Currency,24197.86
County,Wayne,2013,Currency,25695.00
County,Wayne,2014,Currency,26492.00
County,Wayne,2015,Currency,28134.00
County,Wayne,2016,Currency,27520.00
County,Wayne,2017,Currency,27306.00
County,Wayne,2018,Currency,28962.00
County,Wayne,2021,Currency,35726.00
County,Wayne,2019,Currency,30283.00
County,Wayne,2020,Currency,33461.00
County,Weakley,1997,Currency,18369.00
County,Weakley,1998,Currency,18833.00
County,Weakley,1999,Currency,19023.00
County,Weakley,2000,Currency,20385.00
County,Weakley,2001,Currency,20594.00
County,Weakley,2002,Currency,21625.00
County,Weakley,2003,Currency,22037.00
County,Weakley,2004,Currency,23403.00
County,Weakley,2005,Currency,24524.00
County,Weakley,2006,Currency,25558.00
County,Weakley,2007,Currency,26301.00
County,Weakley,2008,Currency,28787.00
County,Weakley,2009,Currency,28998.00
County,Weakley,2010,Currency,27805.00
County,Weakley,2011,Currency,31545.93
County,Weakley,2012,Currency,31361.88
County,Weakley,2013,Currency,33975.00
County,Weakley,2014,Currency,32584.00
County,Weakley,2015,Currency,32575.00
County,Weakley,2016,Currency,33491.00
County,Weakley,2017,Currency,36265.00
County,Weakley,2018,Currency,37316.00
County,Weakley,2021,Currency,45366.00
County,Weakley,2019,Currency,38337.00
County,Weakley,2020,Currency,41133.00
County,White,1997,Currency,16561.00
County,White,1998,Currency,17305.00
County,White,1999,Currency,17829.00
County,White,2000,Currency,18953.00
County,White,2001,Currency,18636.00
County,White,2002,Currency,19411.00
County,White,2003,Currency,19743.00
County,White,2004,Currency,20940.00
County,White,2005,Currency,21410.00
County,White,2006,Currency,21550.00
County,White,2007,Currency,22313.00
County,White,2008,Currency,23284.00
County,White,2009,Currency,23149.00
County,White,2010,Currency,24881.00
County,White,2011,Currency,25577.58
County,White,2012,Currency,27093.38
County,White,2013,Currency,27653.00
County,White,2014,Currency,29430.00
County,White,2015,Currency,30967.00
County,White,2016,Currency,31752.00
County,White,2017,Currency,32207.00
County,White,2018,Currency,32477.00
County,White,2021,Currency,40770.00
County,White,2019,Currency,35019.00
County,White,2020,Currency,37603.00
County,Williamson,1997,Currency,34725.00
County,Williamson,1998,Currency,36381.00
County,Williamson,1999,Currency,37660.00
County,Williamson,2000,Currency,39773.00
County,Williamson,2001,Currency,41524.00
County,Williamson,2002,Currency,42370.00
County,Williamson,2003,Currency,42707.00
County,Williamson,2004,Currency,45538.00
County,Williamson,2005,Currency,47712.00
County,Williamson,2006,Currency,51841.00
County,Williamson,2007,Currency,54755.00
County,Williamson,2008,Currency,55717.00
County,Williamson,2009,Currency,53392.00
County,Williamson,2010,Currency,54539.00
County,Williamson,2011,Currency,62366.44
County,Williamson,2012,Currency,66196.28
County,Williamson,2013,Currency,69439.00
County,Williamson,2014,Currency,71761.00
County,Williamson,2015,Currency,87419.00
County,Williamson,2016,Currency,90979.00
County,Williamson,2017,Currency,95339.00
County,Williamson,2018,Currency,94872.00
County,Williamson,2021,Currency,107698.00
County,Williamson,2019,Currency,95806.00
County,Williamson,2020,Currency,99408.00
County,Wilson,1997,Currency,23677.00
County,Wilson,1998,Currency,24465.00
County,Wilson,1999,Currency,25576.00
County,Wilson,2000,Currency,27145.00
County,Wilson,2001,Currency,27089.00
County,Wilson,2002,Currency,30120.00
County,Wilson,2003,Currency,31446.00
County,Wilson,2004,Currency,32796.00
County,Wilson,2005,Currency,34030.00
County,Wilson,2006,Currency,35644.00
County,Wilson,2007,Currency,36522.00
County,Wilson,2008,Currency,37040.00
County,Wilson,2009,Currency,35612.00
County,Wilson,2010,Currency,36797.00
County,Wilson,2011,Currency,38651.60
County,Wilson,2012,Currency,40879.70
County,Wilson,2013,Currency,41288.00
County,Wilson,2014,Currency,41214.00
County,Wilson,2015,Currency,43458.00
County,Wilson,2016,Currency,44650.00
County,Wilson,2017,Currency,47335.00
County,Wilson,2018,Currency,49092.00
County,Wilson,2021,Currency,59229.00
County,Wilson,2019,Currency,52573.00
County,Wilson,2020,Currency,54619.00
